id,name_home,name_away,code_home,code_away,group,stadium,venue,datetime,headline,summary,summary_home,summary_away,goals_home,goals_away,attempts_home,attempts_away,on-target_home,on-target_away,off-target_home,off-target_away,blocked_home,blocked_away,woodwork_home,woodwork_away,corners_home,corners_away,offsides_home,offsides_away,ball_possession_home,ball_possession_away,pass_accuracy_home,pass_accuracy_away,passes_home,passes_away,passes_completed_home,passes_completed_away,distance_covered_home,distance_covered_away,balls_recovered_home,balls_recovered_away,tackles_home,tackles_away,blocks_home,blocks_away,clearances_home,clearances_away,yellow_cards_home,yellow_cards_away,direct_red_cards_home,direct_red_cards_away,indirect_red_cards_home,indirect_red_cards_away,fouls_committed_home,fouls_committed_away,referee_name,referee_conrtry,weather_description,weather_temperature,weather_windspeed,weather_humidity
300331534,Switzerland,Costa Rica,SUI,CRC,First stage - Group E,Nizhny Novgorod Stadium,Nizhny Novgorod,2018-06-27 21:00:00,Switzerland make their point against Costa Rica,"Switzerland needed a point from their final Group E game to make sure of a place in the Round of 16 at the 2018 FIFA World Cup Russia, and they got it with a 2-2 draw against Costa Rica. Though Los Ticos were already out of the competition, they at least had the consolation of scoring their first goals of the competition and collecting their first points.The Central Americans made an enterprising start as they sought to atone for their two earlier defeats. Determined not to leave Russia as the only goalless side in the tournament, they struck the woodwork twice in the opening ten minutes.As in their two previous games, the Swiss were slow out of the blocks, but eventually managed to stem the Tico tide before taking the lead on 31 minutes, with Stephan Lichtsteiner crossing into the box and Blerim Dzemaili lashing home a loose ball.Die Nati struggled for inspiration after the break, their midfield short on ideas and their incursions into the opposition box proving all too rare. Finding themselves still in the game, Costa Rica levelled through a fine Kendall Waston header. Though the Swiss regained the lead late on, the Costa Ricans levelled in stoppage time, when a Bryan Ruiz penalty cannoned off the bar, onto to keeper Yann Sommer's head, and into the back of the net.","Though a draw was not a bad result for the Swiss, the performance left something to be desired, as Vladimir Petkovic's side failed to click. Lacking in ideas at the start of the game and seemingly unsure of themselves, they then struggled to recover from Costa Rica's first equaliser. Sweden will pose a significant challenge for the Swiss in the Round of 16, a match Die Nati will go into without Lichtsteiner and Fabian Schar, who both picked up suspensions today.","Costa Rica showed that they can compete at this level. Los Ticos sharpened their finishing in the second half and came away with a deserved draw. Committed and tactically astute in all three of their matches at Russia 2018, the Costa Ricans had to wait until their final outing before creating chances and getting in among the goals. They exit the tournament feeling they could perhaps have done more.",2,2,12,14,3,6,5,6,4,2,1,3,6,5,1,1,60,40,87,82,594,348,516,284,103,103,30,42,6,9,2,4,13,27,3,3,0,0,0,0,9,14,Turpin Clement,FRA,clear night,20,13,43
300331507,Japan,Poland,JPN,POL,First stage - Group H,Volgograd Arena,Volgograd,2018-06-28 17:00:00,Japan progress despite defeat,"Japan knew that a draw against Poland would guarantee their spot in the knockout phase at the 2018 FIFA World Cup Russia, but events in Group H transpired in such a way that the Samurai Blue progressed on the back of a defeat. It is the third time the East Asians have made it past the group stage at a World Cup finals, having achieved the feat in back in 2002 and 2010.Akira Nishino made six changes to the line-up that started against Colombia and Senegal, and it would be fair to say the large-scale rotation did his team no favours. The Japanese lacked a cutting edge in attack, and it was Poland who created the two best chances of the game. Shortly before the interval, Eiji Kawashina was forced into a spectacular diving save to claw Kamil Grosicki's header off the goalline, but the goalkeeper could do nothing about Jan Bednarek's short-range volleyed finish in the second half.For the Poles, who even before the start of today's match knew they were on their way home, it was their first win in the competition.","A draw was enough for Japan to qualify for the Russia 2018 knockout phase, but the changes to the starting XI and the new tactical approach did not help the team. The Japanese only advance to the Round of 16, thanks to Colombia's win over Senegal and having picked up fewer yellow cards than the Africans. A win, a draw and a loss ultimately turned out to be sufficient for the Samurai Blue.","Poland already had zero chances of making it to the knockout rounds, but victory in their last match of the group stage does redeem the national team somewhat in the eyes of their fans. The Poles risked suffering their worst World Cup in history, so Jan Bednarek's goal has saved them this fate. Nevertheless, the performance of Adam Nawalka's side at this World Cup was highly disappointing.",0,1,10,11,3,2,4,5,3,4,0,0,5,7,1,0,54,46,86,83,557,462,478,382,102,99,41,36,8,11,4,3,26,18,1,0,0,0,0,0,11,8,Sikazwe Janny,ZAM,sunny,36,13,24
300331553,Senegal,Colombia,SEN,COL,First stage - Group H,Samara Arena,Samara,2018-06-28 18:00:00,"Colombia advance to last 16, Senegal eliminated","Yerry Mina scored his second goal at the 2018 FIFA World Cup Russia to see Colombia defeat Senegal 1-0 at Samara Arena and finish as Group H winners.In the group's other match, Poland edged Japan 1-0 meaning Senegal and the Blue Samurai finished level on four points, however the latter became the first team in history to advance to the World Cup knockout stage on the fair play rule.The game was played evenly throughout, with few significant goalscoring chances of note. The decisive moment came when Los Cafeteros' towering centre-back Mina leapt above his markers to head in the winning goal in the second half.","It's in the crucial moments that big teams need to show up. Senegal undoubtedly have great individual players with skill, but the attack was not at it tonight, and failed to seize their opportunities. The Senegal team of 2018 will not repeat what the team of 2002 achieved by qualifying for the knockout round.",Los Cafeteros found a compact team that did not give any space to Colombia to play their game. A set piece was the key to penetrating a solid defence like Senegal's. David Ospina was important and helped keep a clean sheet and secure the victory. This is the third time Colombia have qualified for the Round of 16.,0,1,8,4,3,2,4,1,1,1,0,0,1,3,3,3,43,57,78,83,281,431,219,359,97,100,55,34,4,11,1,1,26,16,1,1,0,0,0,0,15,15,Mazic Milorad,SRB,sunny,27,21,34
300331520,Panama,Tunisia,PAN,TUN,First stage - Group G,Mordovia Arena,Saransk,2018-06-28 21:00:00,Second-half surge sees Tunisia bow out in style,"Tunisia will fly home with their first win at the FIFA World Cup in 40 years after beating Panama 2-1 at the Mordovia Arena in Saransk. Fakhreddine Ben Youssef made World Cup history during the finale of Russia 2018's Group G action as his second-half equaliser marked the 2,500th goal in tournament history.The Carthage Eagles controlled the tempo of the game in the first half and created a few early chances, but Panama took the lead against the run of play from an own goal. Jose Luis Rodriguez's strike from distance took a deflection off of Tunisia defender Yassine Meriah, which sent goalkeeper Aymen Mathlouthi the wrong way. Tunisia came out firing in the second half, though, and it was not long before Ben Youssef's milestone strike levelled the score.Eleven minutes later, Tunisia No10 Wahbi Khazri put the North African side in front, slotting past Jaime Penedo from close range. The win marked Tunisia's first victory at the World Cup since Argentina 1978, while Los Canaleros are forced to head home without a point to pack up from their maiden appearance at the competition.Already eliminated from Russia 2018 prior to the start of today's fixtures, Tunisia's win secured third place in Group G as the Central Americans finished bottom.","_Panama played an open match against Tunisia, where both teams were invited to attack, however Tunisia was able to detect Panama's weaker points, taking advantage of them in the second half. Namely Tunisia's speed caused them problems, and a point was not to be in their debut.","_Tunisia started both halves well, and in the second half they proved more competent in attack than Panama. They ended their run of 13 consecutive World Cup matches without a win, and it is the first time Tunisia scored more than three goals in a World Cup.",1,2,9,15,4,7,4,4,1,4,0,0,0,6,4,1,36,64,77,87,284,626,220,546,102,107,36,43,9,9,4,1,33,15,3,3,0,0,0,0,18,19,Shukralla Nawaf,BHR,clear night,20,7,60
300340182,England,Belgium,ENG,BEL,First stage - Group G,Kaliningrad Stadium,Kaliningrad,2018-06-28 20:00:00,"Belgium stay perfect, England finish second","With both teams already through to the Round of 16 before a ball had been kicked and relatively little riding on this encounter, the England and Belgium coaches rang the changes compared to their previous fixtures. As a result, there was unsurprisingly a disjointed and somewhat subdued feel to the game right from the off, with many players struggling to find their bearings.That is not to say there were no chances. The Belgians were the first to threaten. Jordan Pickford denied Mousa Dembele early on before keeping out Marouane Fellaini. Trent Alexander-Arnold then saw his cross-shot whistle narrowly past the post on the half-hour mark and Ruben Loftus-Cheek failed to find the target with a header four minutes later. However, that was about as good as it got in the first half, leaving the crowd at the Kaliningrad Stadium craving more action after the break.Soon enough, Adnan Januzaj ensured that the fans would go home having got their money's worth. With just six minutes on the clock in the second period, the Belgium attacking midfielder dropped a shoulder, skipped past Danny Rose and curled a sumptuous left-footed strike into the top corner. To their credit, the Three Lions did not lie down after going behind. Phil Jones had an opportunity to equalise after an hour and Marcus Rashford twice went close, but Belgium held on to secure their third win in as many matches at Russia 2018 and clinch top spot in the group.","_This game had two intended illustrations for Gareth Southgate, firstly offering him a chance to see players who were yet to start a World Cup game under his watch, and revealing their last-16 opposition. While his side, with its eight changes, stumbled through a fairly uneventful first half, they edged Belgium on possession and both Danny Rose and Trent Alexander-Arnold gave encouraging performances, while the team stuck to the system and looked ready to prey on set-pieces. Adnan Januzaj's beautifully curled finish brought out a more competitive streak in the Three Lions, however, as those players competing for starting positions battled to prove a point to the dugout.","Roberto Martinez had thrown down the gauntlet to the incoming understudies, challenging them to seize their chance and stake their claim to dislodge the regular starters. While he can be pleased with a symbolic victory over big-name opposition, the coach will not be prompted into rethinking his plans in the Round of 16. Leaving aside bright spark Adnan Januzaj, the Red Devils struggled to impose their tempo on a match that was undermined by sloppiness and a general lack of intensity.",0,1,13,15,1,4,7,4,5,7,0,0,7,2,3,1,48,52,88,88,484,556,424,490,109,106,32,32,13,12,7,5,10,24,0,2,0,0,0,0,11,14,Skomina Damir,SVN,sunny,21,11,61
300331537,France,Argentina,FRA,ARG,Round of 16,Kazan Arena,Kazan,2018-06-30 17:00:00,France into quarter-finals after seven-goal thriller,"In the first of the Round of 16 encounters at the 2018 FIFA World Cup Russia, France defeated Argentina 4-3 in a spectacular game to match their achievement from four years ago and book a place in the quarter-finals.Proceedings began at a frenetic pace, with not even ten minutes played when Antoine Griezmann curled a free-kick against the crossbar after Kylian Mbappe had been fouled. A few minutes later Mbappe was again brought down, this time in the penalty area, and Greizmann made no mistake from the spot. Argentina needed a spell of possession to compose themselves and digest going behind. They also needed something special to get back into the game, and Angel Di Maria provided it with a stunning long-range strike to bring them level, against the run of play, before the interval.Buoyed by that equaliser, the South Americans turned the game on its head in the second period. Lionel Messi collected the ball after a free-kick was only half-cleared, and his shot on the turn was diverted into the net by Gabriel Mercado. Les Bleus did not need to wait long to provide the perfect response to going behind, however. Benjamin Pavard scored a wonder goal of his own to make it 2-2, before the irrepressible Mbappe scored twice in four minutes. Argentina replied yet again late on through substitute Sergio Aguero, but it was too little, too late for the South Americans.","The French team showed themselves and the world what they are capable of. Despite the two Argentinian goals, this was a perfect game by France. As Kylian Mbappe and Benjamin Pavard showed, France's young talent are not just quick; they're also inspired, professional and very, very efficient. Coach Didier Deschamps' charges were impeccable in reaching the next round.","Argentina's World Cup dream lies in ruins! The Albiceleste lost to a France outfit that was simply a better team. Jorge Sampaoli's side were unable to make the most of the chances they created and, in the space of 11 minutes, lost everything that they had worked so hard for. Now the focus must turn to how this team can get back on its feet.",4,3,9,9,4,4,4,1,1,4,1,0,0,4,0,1,41,59,84,86,351,547,295,471,97,96,35,28,12,22,4,1,20,10,3,5,0,0,0,0,21,15,Faghani Alireza,IRN,sunny,28,12,33
300331544,Uruguay,Portugal,URU,POR,Round of 16,Fisht Stadium,Sochi,2018-06-30 21:00:00,Cavani fires La Celeste past European champions,"Uruguay, the team with the best defensive record in the group stage at the 2018 FIFA World Cup Russia with zero goals conceded, held firm to sink Portugal 2-1 in Sochi on Saturday to set up a quarter-final tie against France.Edinson Cavani's early opener from a superb Luis Suarez cross put La Celeste in the driving seat, enabling them to sit back and soak up the Portuguese pressure. The European champions huffed and puffed but could not blow down the Uruguayan house, searching in vain for a moment of magic from Cristiano Ronaldo, who passed up a presentable chance from a dangerously positioned free-kick.It was from another sort of dead-ball delivery that Portugal found a chink in the armour, Pepe equalising with a header from a corner after the break. However, the veteran centre-back's joy was short-lived, as Cavani restored the South Americans' lead with a stunning side-footed finish not long afterwards.The Uruguayans will have to be just as solid at the back if they are to emerge victorious from their quarter-final tie against France, who were scintillating going forward during their win over Argentina earlier in the day. The stage is set for a cracker in Nizhny Novgorod on 6 July.","It was not Uruguay's finest performance, but the result is what counts for La Celeste. Oscar Tabarez had called on his players to be calm and collected and, leaving aside his irrepressible strike force, that is what made the difference in midfield and defence.","Portugal unmistakably dictated the game, but despite trying every which way, came up short due to their struggles breaking down the well-organised Uruguay defence. The European champions bow out of the World Cup with a feeling of unfinished business, having come unstuck against opponents who were more accomplished on the day.",2,1,6,20,3,5,2,7,1,8,0,0,2,10,0,1,39,61,70,84,268,584,187,489,106,107,40,41,19,10,8,1,34,17,0,1,0,0,0,0,13,13,Ramos Cesar,MEX,clear night,27,11,74
300331517,Spain,Russia,ESP,RUS,Round of 16,Luzhniki Stadium,Moscow,2018-07-01 17:00:00,Heroic hosts shock Spain in shootout,"Russia defeated Spain on penalties to earn victory after the inaugural shootout of the 2018 FIFA World Cup. Koke saw his effort saved by Igor Akinfeev, before Iago Aspas's unsuccessful spot kick sent the Luzhniki Stadium in Moscow into delirium.It had all started so well for La Roja - who silenced the Luzhniki in the opening moments - a set-piece providing the opportunity for Spain to take the lead. Sergio Ramos proved a nuisance to Sergei Ignashevich, and the veteran defender turned the ball into his own net.But Russia did not wilt in the sticky Moscow evening. The imperious Artem Dzyuba revelled in his battle with Ramos and Gerard Pique, and another one of his victorious skirmishes against the latter resulted in the Barcelona man handling inside the box. Dzyuba himself stepped up and sent David De Gea the wrong way.The second half settled into a pattern of Spanish possession and Russian counter-attacks, but beside a late save by Akinfeev from Andres Iniesta, neither side looked ready to win the game in normal time. A brave defensive performance from Russia in extra time earned them a penalty shootout against the 2010 winners, where Akinfeev was ultimately the hero.","Spain deserved more from the 120 minutes. They controlled the game from the start but hard work by the Russian defenders made their job incredibly difficult. Despite the good first half for La Roja with the own goal, the penalty changed things. Andres Iniesta's introduction also altered the pattern of play, with Spain looking more confident after his entrance. De Gea could not keep out the Russians, while Koke and Aspas were unsuccessful from the spot.","Russia brought the plan for this game to life with patience and determination even though it had all started as a nightmare with an own goal by Sergei Ignashevich under pressure from Sergio Ramos. The tall striker Artem Dzyuba won almost every aerial battle including one which led to a penalty, converted by the No22. The game went to a stalemate after the break with both teams playing their opposing styles, but being unable to score in the second half of normal time, or the extra time that followed. Russia spent almost the entirety of extra time defending, but held firm to earn a shootout - with a dream, dream ending for the hosts.",1,1,25,6,9,1,6,3,10,2,0,0,6,5,1,1,75,25,91,72,1137,284,1031,204,137,146,42,43,7,16,2,10,9,47,1,2,0,0,0,0,5,19,Kuipers Bjorn,NED,partly cloudy,24,13,63
300331498,Croatia,Denmark,CRO,DEN,Round of 16,Nizhny Novgorod Stadium,Nizhny Novgorod,2018-07-01 21:00:00,Subasic the hero as Croatia claim shootout win,"After a thrilling start to the match, with both sides scoring in the opening four minutes, Croatia needed penalties to see off a brave Denmark side that played their most adventurous football of the competition but without reward.The Danes opened the scoring in the opening minute, as Mathias Jorgensen shot though a sea of legs and saw the ball squirm under Danijel Subasic's body and over the line. The Scandinavians' joy lasted just three minutes. Presented with Croatia's first chance, Mario Mandzukic tucked home a loose ball to restore parity.Croatia became more dominant as the half wore on, with Luka Modric directing traffic from a more withdrawn position than in other games. Denmark had their chances, however, with Christian Eriksen clipping the crossbar.The Scandinavians grew in belief as the minutes passed, but let themselves down with some wayward finishing. Short on energy, the Vatreni were unable to find the back of the net themselves, and the match ticked into extra time. Croatia tried to force the pace late on, and passed up a golden chance to win it when Kasper Schmeichel denied Modric from the spot with four minutes remaining. The Danes waited for the shootout, confident in Schmeichel's penalty-saving expertise. The keeper stopped two, but Subasic went one better to take his side through.","Zlatko Dalic predicted a tough test for his side and that is exactly how it turned out. Croatia's golden generation showed themselves and the rest of the world what they are capable of, keeping their composure despite Denmark's early goal, though the Danes stuck to their gameplan better and expertly compressed the space in midfield. Yet though the Vatreni were not at their best, they won through after a truly dramatic shootout.","Quick out of the blocks, Denmark created plenty of good chances but were unable to add to their early opener. When extra time came around, the Danes relied on the defensive organisation that has served them so well during the tournament, with both sides seemingly lacking the energy to dictate the pace. A slip-up at the back almost cost the Scandinavians the game late on, but Schmeichel stood tall when his side needed him most and denied Modric from the penalty spot. The keeper saved two more in the shootout but it was not enough to see his side into the last eight.",1,1,22,15,7,3,8,10,7,2,0,1,5,4,2,0,54,46,81,79,625,538,506,425,132,135,54,47,9,15,2,7,36,29,0,1,0,0,0,0,5,19,Pitana Nestor,ARG,partly cloudy night,25,15,48
300331535,Brazil,Mexico,BRA,MEX,Round of 16,Samara Arena,Samara,2018-07-02 18:00:00,Neymar leads Brazil to the last eight,"Neymar scored his sixth FIFA World Cup goal, before substitute Roberto Firmino added one late on, to lift Brazil past Mexico 2-0 to advance into the quarter-finals at Russia 2018.The first 20 minutes of the match started with El Tri pressuring the South Americans' backline, but eventually Tite's side were able to grow into the game, ultimately generating more goalscoring opportunities and looking the likelier to break the deadlock.It took until after the break, though, and once the second half commenced, it wasn't long until Neymar was wheeling away in celebration. He slid in to finish from close range after Willian sent in a dangerous, low cross on 51 minutes. Brazil continued to create scoring chances and, with full-time closing in fast, Firmino tapped in at the back post as Neymar turning provider to seal victory.","Mexico were much more aggressive in the first 15 minutes of the match, but Brazil were prepared for that. They kept their composure and were able to control large spells of the match, although possession stats won't necessarily reflect that. The individual talent of A Seleção was also a key factor in them emerging as the more effective attacking side. Tite's team are proving they can be solid at both ends.","Mexico fought bravely against Brazil, but in the end they deservedly lost against a better team. El Tri played a risky strategy in the first half, pressuring the South Americans very aggressively and making them suffer every time they had the ball. The idea was to score quickly and then manage the rhythm of the game. But that didn't happen and the team tired. After they conceded the goal, while they still kept on fighting, they never seemed to be in a position to equalise, even with Guillermo Ochoa denying the Brazilians a second goal until the final stages.",2,0,21,13,10,1,7,4,4,8,0,0,8,7,0,2,47,53,83,85,398,424,330,362,92,89,38,34,10,12,8,4,20,23,2,4,0,0,0,0,6,18,Rocchi Gianluca,ITA,sunny,33,14,28
300331551,Belgium,Japan,BEL,JPN,Round of 16,Rostov Arena,Rostov-On-Don,2018-07-02 21:00:00,Belgium dig deep to edge out Japan,"Belgium's team of stars demonstrated their strength of character by coming back from two goals down to claim victory over Japan in a wild game at the Rostov Arena. The manner of the win will surely fill the side with confidence as they now advance to the quarter-finals of the 2018 FIFA World Cup Russia where they will face none other than Brazil.Following a tight first half in which both defences had the upper hand, barring the odd minor lapse in concentration, Japan took a commanding lead with two goals at the start of the second half. Genki Haraguchi put the Blues ahead with an angled finish in the 48th minute, before Takashi Inui fired in a wonderful long-range strike for his second goal of the tournament.Nobody doubted the ability of Roberto Martinez's side, but here was a true test of their resolve. After a frantic few minutes, the manager opted for a change in approach with the introduction of the 6'4"" danger man Marouane Fellaini, and the tactical shift paid dividends. In the 69th minute, Jan Vertonghen's looping header threw Les Diables Rouges a lifeline, before Fellaini himself headed home the equaliser five minutes later.As the game progressed, extra time seemed an inevitability. Yet Nacer Chadli had other ideas, the substitute applying the finishing touch to a textbook counter-attack in the fourth minute of stoppage time to send the Belgium fans into delirium.","Until Vertonghen's goal, Belgium had failed to demonstrate the mental resilience demanded by this sort of match at a World Cup. But from that moment on, with the Japanese perhaps paying dearly for their earlier exertions, the Belgians upped their game. The team went through a rollercoaster of emotions, right up until the wonderful counter-attack that paved the way to victory. And then came relief.","It's a very disappointing result for Japan, having gone two goals up. Everything seemed to be under control, but an error by goalkeeper Kawashima led to the first goal. From that moment on, the team lost the tempo and rhythm of the match. They quickly conceded the equaliser, before the cruellest of third goals. It's very sad, but that's football. One mistake can change a game. The Samurai Blue must learn from this.",3,2,24,11,8,4,10,4,6,3,1,0,10,6,1,1,56,44,87,83,621,453,540,374,108,109,28,40,2,8,3,6,12,39,0,1,0,0,0,0,13,9,Diedhiou Malang,SEN,clear night,25,9,36
300331514,Sweden,Switzerland,SWE,SUI,Round of 16,Saint Petersburg Stadium,St. Petersburg,2018-07-03 17:00:00,Swedes squeeze into the last eight,"Sweden booked their place in the FIFA World Cup quarter-finals for the first time in almost a quarter of a century after Emil Forsberg forced a slender 1-0 win over Switzerland in Saint Petersburg.A cagey encounter from the outset, Sweden fell back on their tried and tested formula: sit deep, defend solidly and strike on the counter-attack. As such, Switzerland were the more active influence in the game when it came to possession, but the reactive approach from Janne Andersson's side proved the more fertile. Chances were limited, but the better of them fell at Swedish feet.In something of a war of attrition, as time progressed glimpses of a potential pivotal moment began to shine through, with only poor finishing and good fortune snuffing them out. However, it was fortune that eventually brought about the winner.Forsberg was given far too much space at the edge of the box and - having failed to live up to his pre-tournament billing as Sweden's star attraction - saw his effort deflect wildly off Manuel Akanji into the top corner, sending them into the last eight.","The dream continues for Sweden. It wasn't the most confident of wins but they got the job done as Forsberg quietened his recent critics. Gustav Svensson did an impressive job replacing one of the team's key players in the suspended Sebastian Larsson, but a big blow for the Swedes was seeing one of their giants in defence, Mikael Lustig, leaving the pitch injured. But, all in all, being in a quarter-final is an achievement the team can be very proud of.","Switzerland were not worse today than they have been, but they needed to take the game to Sweden. Again and again they found themselves under pressure from counter-attacks. Above all, they never got Forsberg under control - and that proved pivotal. Switzerland has failed to make history against a beatable opponent, with their last memories of a quarter-final remaining from 1954.",1,0,12,18,3,4,6,5,3,9,0,0,3,11,1,0,37,63,73,84,271,599,199,501,105,103,47,27,3,2,9,3,33,15,1,2,0,1,0,0,11,13,Skomina Damir,SVN,partly cloudy,18,10,60
300331542,Colombia,England,COL,ENG,Round of 16,Spartak Stadium,Moscow,2018-07-03 21:00:00,England into quarter-finals after penalty shootout,"England defeated Colombia to reach the quarter-finals of the 2018 FIFA World Cup Russia. Penalties were needed at Moscow's Spartak Stadium to decide the match and keep alive the Three Lions' dream of a second World Cup title after 1966.After a frenetic opening, England began to dictate the tempo of the game. Harry Kane, Raheem Sterling and Jesse Lingard kept moving well between the lines and were rewarded with several set piece opportunities. Without injured superstar James Rodriguez, Colombia relied on quick counterattacks but rarely posed a threat in front of the opposition's goal.The second half got off to the perfect start for England. After being brought down in the penalty area, captain Kane converted the resulting spot-kick to give his team the lead. Undeterred, Colombia threw everything forward in the final quarter of an hour and snatched an equaliser through Yerry Mina in the 93rd minute.Although both teams pushed for a winner in extra time, penalties were ultimately needed to determine the outcome. After Jordan Henderson's shot was saved for England and Mateus Uribe and Carlos Bacca both failed to score for Colombia, Dier's successful spot-kick sealed the Three Lions' place in the last eight."," Colombia showed character, determination and mental strength at this World Cup. After losing to Japan in their opening game, the team recorded vital wins against Poland and Senegal to top the group. They are an ambitious side who refused to give up after falling behind to England. Despite forcing the match to extra time and then penalties, they were unable to book a place in the quarter-finals."," From Jordan Pickford, who made a name for himself, to Eric Dier, who scored the decisive penalty, no member of Gareth Southgate's team will ever forget this night. The coach can be proud of his players, who implemented their game plan and showed an irrepressible will to win. England will return to their base in Repino to work on closing out matches, but for now they can enjoy their first victory in a knockout game for 12 years.",1,1,14,16,4,2,7,9,3,5,0,0,2,7,1,2,49,51,78,82,516,571,405,471,136,143,59,59,17,6,5,3,39,27,6,2,0,0,0,0,23,13,Geiger Mark,USA,cloudy,18,7,61
300331543,Uruguay,France,URU,FRA,Quarter-finals,Nizhny Novgorod Stadium,Nizhny Novgorod,2018-07-06 17:00:00,Clinical Bleus end Uruguay’s dream,"France won through to the World Cup semi-finals for the first time in 12 years after seeing off a combative Uruguay side that struggled in the absence of the injured Edinson Cavani. Los Charrúas made a strong start all the same, with Cavani's replacement Cristhian Stuani shooting across the face of goal. At the back, meanwhile, La Celeste were their usual organised selves, giving away no space whatsoever.Seeing more of the ball, France put some good moves together only to struggle in the box, where the Uruguayans were quick to snuff out any danger. Ironically, France's opener came from a set-piece, habitually one of La Celeste's strengths, with Raphael Varane glancing a header home from Antoine Griezmann's pinpoint delivery. The Uruguayans would have equalised on the stroke of half-time but for a miraculous stop from Hugo Lloris, who dived full-length to claw away a Martin Caceres header.In a bid to turn the game around, Uruguay coach Oscar Tabarez rang the changes in the second half, sending on Maxi Lopez and Cristian Rodriguez. Their Russia 2018 hopes came to an end, however, when a Griezmann shot deceived Fernando Muslera and slipped through the keeper's hands and over the line.","Having enjoyed a relatively stress-free campaign so far, Uruguay were made to suffer against France. Though Les Blues dominated play, La Celeste still managed to create openings, but could find no way past Lloris, who was on top form. Tabarez reshuffled his midfield in the second half but was unable to alter the course of the game. Though not at their best on a frustrating afternoon, Uruguay can take pride from their campaign.","In terms of intensity, this was a match that lived up to expectations, generating plenty of tension from start to finish. In the end, it all came down to two pairs of hands. While Lloris' saved France, Muslera's sealed Uruguay's defeat. France gave nothing away in defence, denying the Uruguayans space as they battled in vain to get back into the match.",0,2,11,11,4,2,6,7,1,2,0,0,4,3,0,0,42,58,67,81,322,524,215,427,103,99,45,48,14,7,2,1,21,51,2,2,0,0,0,0,17,15,Pitana Nestor,ARG,partly cloudy,22,13,53
300331538,Brazil,Belgium,BRA,BEL,Quarter-finals,Kazan Arena,Kazan,2018-07-06 21:00:00,Red Devils see off Brazil to reach semis,"Belgium beat Brazil 2-1 in Kazan to set the first semi-final of 2018 FIFA World Cup Russia in stone, and booked their return to the final four for the first time in three decades.A Seleção seized control of the match in the first half, seeing Thiago Silva's effort hit the post, as the Red Devils rode their luck while relying on the counter-attack. The Belgians were ahead against the run of play after Fernandinho, replacing the suspended Casemiro, deviated a flicked-on corner into his own net.There was nothing fortunate about the European side's second. Reminiscent of their on-the-break winner against Japan, Kevin De Bruyne polished off a flawless attack move with a sumptuously struck finish.The South Americans tried to pile the pressure on their opponents again after half-time but a combination of the excellent Thibaut Courtois and feverish defending proved too much to break down. As the spurned chances stacked up, it was left to substitute Renato Augusto to head home a Coutinho cross to hand Brazil hope.Belgium refused to fold, however, in the enthralling closing stages, ensuring Roberto Martinez's side reached the World Cup semi-finals for only the second time in their history.","While Belgium took the lead with a combination of fortune and their attacking skill, the Brazilians were calmer in possession after half-time, played their game and stifled the Belgians. Nevertheless, A Seleção were simply not clinical enough in front of goal to convert their chances - and were not helped by a superb performance from Courtois.","It seemed written in the stars that Belgium would win. Everything simply fell into place as Courtois showed just how good a goalkeeper he is, while the Red Devils enjoyed crucial bits of luck in key moments. What's more, nothing seemed to go Neymar's way, as Brazil looked uncharacteristically uncertain in front of goal. The pain of Belgium's defeat by the same opponents in the Round of 16 at the 2002 World Cup enhances the joy of reaching the semi-finals in Russia that little bit further.",1,2,26,8,9,3,7,3,10,2,1,0,8,4,1,0,57,43,89,83,557,370,493,307,104,105,41,35,6,7,2,10,7,41,2,2,0,0,0,0,14,16,Mazic Milorad,SRB,partly cloudy night,20,9,60
300331541,Sweden,England,SWE,ENG,Quarter-finals,Samara Arena,Samara,2018-07-07 18:00:00,"Dele, Maguire head England into first semi-final in 28 years","England advanced to their first FIFA World Cup semi-final since Italy 1990 with a 2-0 win over Sweden thanks to a pair of headed goals by Harry Maguire and Dele.After a tepid opening half hour, Maguire was able to spring above his marker and latch on to the end of a floated Ashley Young corner to give the Three Lions the lead.England goalkeeper Jordan Pickford was notably called into action early in the second half when he saved Marcus Berg's header.But Dele doubled the Three Lions' lead when he timed his run at the back post and headed in a cross delivered by Jesse Lingard.England held on to their two-goal cushion thanks to several Pickford saves to seal their place in the semi-finals for the first time since 1990.","A dream can't last forever; at some point you have to wake up. That moment came for Sweden tonight. Robin Olsen and Victor Lindelof had impressive performances but it wasn't enough. Mikael Lustig's absence was notable in the Swedish defence that, for the first time at this World Cup, had troubles in the air. When the disappointment has run its course, these players will look back on this World Cup with pride.","This was England's most complete performance of Russia 2018 in what was a highly-credible team effort. Three outstanding saves from Jordan Pickford awarded them with their first clean sheet of the tournament. Raheem Sterling may come under criticism for freezing in front of goal twice in as many minutes, but his driving runs and pace were key to sustaining the pressure on Sweden's backline. This truly is a team making its own history.",0,2,7,12,3,2,3,4,1,6,0,0,1,6,2,1,43,57,74,80,379,525,280,420,107,110,36,47,5,3,6,1,37,22,2,1,0,0,0,0,10,7,Kuipers Bjorn,NED,partly cloudy,26,7,39
